,file,particle,script_version_git,date,frame,y_micron,x_micron,D,A,P,Dist,serum
4298,20200317_dots_lamin.sld_-_Capture_1g_10ser,0,c5b01d4,20200317,3,18.48744586,20.38109067,0.242415988,246.5703136,13.78023996,3.12342776,1
4299,20200317_dots_lamin.sld_-_Capture_1g_10ser,0,c5b01d4,20200317,4,18.60191348,20.43269456,0.125561924,246.3852059,13.78023997,3.208654918,1
4300,20200317_dots_lamin.sld_-_Capture_1g_10ser,0,c5b01d4,20200317,5,18.67113288,20.43134175,0.069232615,246.2412333,13.78023997,3.221976032,1
4301,20200317_dots_lamin.sld_-_Capture_1g_10ser,0,c5b01d4,20200317,6,18.71563282,20.41665956,0.046859492,245.9121529,13.82823085,3.20412317,1
4302,20200317_dots_lamin.sld_-_Capture_1g_10ser,0,c5b01d4,20200317,7,18.70495363,20.25380753,0.163201803,246.1863865,13.79395165,3.040935913,1
4303,20200317_dots_lamin.sld_-_Capture_1g_10ser,0,c5b01d4,20200317,8,18.69611578,20.13727625,0.116865939,246.3509267,13.78023997,2.954150978,1
4304,20200317_dots_lamin.sld_-_Capture_1g_10ser,0,c5b01d4,20200317,9,18.63284815,20.29764181,0.17239462,246.467476,13.84194253,3.129912268,1
4305,20200317_dots_lamin.sld_-_Capture_1g_10ser,0,c5b01d4,20200317,10,18.57980477,20.26918655,0.060193872,246.4537643,13.84879837,3.09243765,1
4306,20200317_dots_lamin.sld_-_Capture_1g_10ser,0,c5b01d4,20200317,11,18.58684604,20.42224614,0.15322147,247.1324926,13.8350867,3.229932628,1
4307,20200317_dots_lamin.sld_-_Capture_1g_10ser,0,c5b01d4,20200317,12,18.58662411,20.3506199,0.071626587,247.0639341,13.80080748,3.182521815,1
4308,20200317_dots_lamin.sld_-_Capture_1g_10ser,0,c5b01d4,20200317,13,18.56969432,20.35456133,0.017382545,246.8651148,13.81451917,3.226164977,1
4309,20200317_dots_lamin.sld_-_Capture_1g_10ser,0,c5b01d4,20200317,14,18.70686392,20.17298731,0.227562351,247.0159433,13.84879838,3.103606962,1
4310,20200317_dots_lamin.sld_-_Capture_1g_10ser,0,c5b01d4,20200317,15,18.69631649,20.2631679,0.090795305,247.0433666,13.7870958,3.189651569,1
4311,20200317_dots_lamin.sld_-_Capture_1g_10ser,0,c5b01d4,20200317,16,18.65462672,20.26683728,0.041850946,246.597737,13.84194254,3.185073875,1
4312,20200317_dots_lamin.sld_-_Capture_1g_10ser,0,c5b01d4,20200317,17,18.64962829,20.19529888,0.071712802,246.5154669,13.80080749,3.099029982,1
4313,20200317_dots_lamin.sld_-_Capture_1g_10ser,0,c5b01d4,20200317,18,18.80941591,20.02525533,0.233338582,246.3852059,13.78709581,2.963826518,1
4314,20200317_dots_lamin.sld_-_Capture_1g_10ser,0,c5b01d4,20200317,19,18.6621825,20.14952644,0.192668064,246.1726748,13.821375,3.042815998,1
4315,20200317_dots_lamin.sld_-_Capture_1g_10ser,0,c5b01d4,20200317,20,18.75120591,20.18634011,0.096334905,246.0561256,13.821375,3.093390314,1
4316,20200317_dots_lamin.sld_-_Capture_1g_10ser,0,c5b01d4,20200317,21,18.78815149,20.2706505,0.092050078,245.9738555,13.78709581,3.182896051,1
4317,20200317_dots_lamin.sld_-_Capture_1g_10ser,0,c5b01d4,20200317,22,18.77604178,20.34690843,0.077213447,245.7201894,13.81451917,3.271095431,1
4318,20200317_dots_lamin.sld_-_Capture_1g_10ser,0,c5b01d4,20200317,23,18.7460292,20.46830019,0.125046855,245.7956036,13.81451917,3.376548243,1
4319,20200317_dots_lamin.sld_-_Capture_1g_10ser,0,c5b01d4,20200317,24,18.71351571,20.35746603,0.115504709,245.8984412,13.83508669,3.225202618,1
4320,20200317_dots_lamin.sld_-_Capture_1g_10ser,0,c5b01d4,20200317,25,18.84247181,20.18641534,0.21421488,246.0424139,13.81451916,3.143512519,1
4321,20200317_dots_lamin.sld_-_Capture_1g_10ser,0,c5b01d4,20200317,26,18.7505255,20.26520143,0.121084153,246.1863865,13.84879838,3.221133449,1
4322,20200317_dots_lamin.sld_-_Capture_1g_10ser,0,c5b01d4,20200317,27,18.71643704,20.28163798,0.037844195,246.3989176,13.81451916,3.242173481,1
4323,20200317_dots_lamin.sld_-_Capture_1g_10ser,0,c5b01d4,20200317,28,18.68227989,20.31561575,0.048178833,246.6320162,13.82823084,3.236932722,1
4324,20200317_dots_lamin.sld_-_Capture_1g_10ser,0,c5b01d4,20200317,29,18.67347247,20.18366807,0.132241301,246.769133,13.88307758,3.141305676,1
4325,20200317_dots_lamin.sld_-_Capture_1g_10ser,1,c5b01d4,20200317,0,23.59322202,22.56035304,,246.508611,13.79395165,3.602401714,1
4326,20200317_dots_lamin.sld_-_Capture_1g_10ser,1,c5b01d4,20200317,1,23.64823602,22.60593623,0.07144486,246.5497461,13.78023996,3.595754012,1
4327,20200317_dots_lamin.sld_-_Capture_1g_10ser,1,c5b01d4,20200317,2,23.64974278,22.49305959,0.112886698,246.165819,13.79395164,3.573272488,1
4328,20200317_dots_lamin.sld_-_Capture_1g_10ser,1,c5b01d4,20200317,3,23.58510149,22.53190454,0.075415031,246.5703136,13.78023997,3.61140301,1
4329,20200317_dots_lamin.sld_-_Capture_1g_10ser,1,c5b01d4,20200317,4,23.52959547,22.58384098,0.076015211,246.3852059,13.78023996,3.668254704,1
4330,20200317_dots_lamin.sld_-_Capture_1g_10ser,1,c5b01d4,20200317,5,23.57633822,22.56310364,0.051136311,246.2412333,13.78023996,3.616393916,1
4331,20200317_dots_lamin.sld_-_Capture_1g_10ser,1,c5b01d4,20200317,6,23.59634468,22.5553413,0.021459554,245.9121529,13.82823084,3.638239204,1
4332,20200317_dots_lamin.sld_-_Capture_1g_10ser,1,c5b01d4,20200317,7,23.56228303,22.49472862,0.069527636,246.1863865,13.79395164,3.610122725,1
4333,20200317_dots_lamin.sld_-_Capture_1g_10ser,1,c5b01d4,20200317,8,23.61312106,22.48811958,0.05126582,246.3509267,13.78023997,3.559282347,1
4334,20200317_dots_lamin.sld_-_Capture_1g_10ser,1,c5b01d4,20200317,9,23.58219994,22.51000111,0.037880299,246.467476,13.84194253,3.610282193,1
4335,20200317_dots_lamin.sld_-_Capture_1g_10ser,1,c5b01d4,20200317,10,23.55636931,22.52778311,0.031359538,246.4537643,13.84879837,3.640028227,1
4336,20200317_dots_lamin.sld_-_Capture_1g_10ser,1,c5b01d4,20200317,11,23.5790678,22.49803021,0.03742267,247.1324926,13.83508669,3.602605962,1
4337,20200317_dots_lamin.sld_-_Capture_1g_10ser,1,c5b01d4,20200317,12,23.58995059,22.51645674,0.021400283,247.0639341,13.80080749,3.632070566,1
4338,20200317_dots_lamin.sld_-_Capture_1g_10ser,1,c5b01d4,20200317,13,23.63655895,22.52366687,0.047162758,246.8651148,13.81451917,3.604314283,1
4339,20200317_dots_lamin.sld_-_Capture_1g_10ser,1,c5b01d4,20200317,14,23.67771383,22.5572527,0.053119979,247.0159433,13.84879837,3.599023006,1
4340,20200317_dots_lamin.sld_-_Capture_1g_10ser,1,c5b01d4,20200317,15,23.67125726,22.47355934,0.083942042,247.0433666,13.7870958,3.595215559,1
4341,20200317_dots_lamin.sld_-_Capture_1g_10ser,1,c5b01d4,20200317,16,23.7452778,22.55475387,0.109870797,246.597737,13.84194253,3.550906609,1
4342,20200317_dots_lamin.sld_-_Capture_1g_10ser,1,c5b01d4,20200317,17,23.70246218,22.5170303,0.057063513,246.5154669,13.80080749,3.553210247,1
4343,20200317_dots_lamin.sld_-_Capture_1g_10ser,1,c5b01d4,20200317,18,23.75865899,22.60001727,0.100224337,246.3852059,13.7870958,3.630404375,1
4344,20200317_dots_lamin.sld_-_Capture_1g_10ser,1,c5b01d4,20200317,19,23.71943816,22.56930518,0.049814717,246.1726748,13.82137502,3.625859754,1
4345,20200317_dots_lamin.sld_-_Capture_1g_10ser,1,c5b01d4,20200317,20,23.73325296,22.53391096,0.037994736,246.0561256,13.82137501,3.589062166,1
4346,20200317_dots_lamin.sld_-_Capture_1g_10ser,1,c5b01d4,20200317,21,23.80150291,22.5589321,0.072691903,245.9738555,13.7870958,3.57009699,1
4347,20200317_dots_lamin.sld_-_Capture_1g_10ser,1,c5b01d4,20200317,22,23.66947975,22.54924744,0.132377898,245.7201894,13.81451918,3.620981777,1
4348,20200317_dots_lamin.sld_-_Capture_1g_10ser,1,c5b01d4,20200317,23,23.77758142,22.47163971,0.133074913,245.7956036,13.81451917,3.533187263,1
4349,20200317_dots_lamin.sld_-_Capture_1g_10ser,1,c5b01d4,20200317,24,23.75950131,22.52146229,0.053001702,245.8984412,13.83508669,3.563634506,1
4350,20200317_dots_lamin.sld_-_Capture_1g_10ser,1,c5b01d4,20200317,25,23.79350227,22.53366453,0.036124232,246.0424139,13.81451917,3.553937785,1
4351,20200317_dots_lamin.sld_-_Capture_1g_10ser,1,c5b01d4,20200317,26,23.69973964,22.52315158,0.09435016,246.1863865,13.84879837,3.624373725,1
4352,20200317_dots_lamin.sld_-_Capture_1g_10ser,1,c5b01d4,20200317,27,23.74800414,22.44739637,0.089823788,246.3989176,13.81451917,3.530016704,1
4353,20200317_dots_lamin.sld_-_Capture_1g_10ser,1,c5b01d4,20200317,28,23.77176853,22.48947144,0.048322435,246.6320162,13.82823085,3.543205109,1
4354,20200317_dots_lamin.sld_-_Capture_1g_10ser,1,c5b01d4,20200317,29,23.75095718,22.51107287,0.029995561,246.769133,13.88307758,3.627660615,1
4355,20200317_dots_lamin.sld_-_Capture_3,3,c5b01d4,20200317,0,13.87144401,11.01091784,,228.1486694,12.77243137,4.778756589,1
4356,20200317_dots_lamin.sld_-_Capture_3,3,c5b01d4,20200317,1,13.87582294,10.97593922,0.035251651,228.4297589,12.76557552,4.786154156,1
4357,20200317_dots_lamin.sld_-_Capture_3,3,c5b01d4,20200317,2,13.93391965,11.03419859,0.082276254,228.6628575,12.84098978,4.745457573,1
4358,20200317_dots_lamin.sld_-_Capture_3,3,c5b01d4,20200317,3,13.9162279,11.00597189,0.03331283,228.683425,12.84098977,4.778758737,1
4359,20200317_dots_lamin.sld_-_Capture_3,3,c5b01d4,20200317,4,13.92435349,11.01293507,0.010700985,228.7794068,12.88212483,4.746614529,1
4360,20200317_dots_lamin.sld_-_Capture_3,3,c5b01d4,20200317,5,13.93511084,10.97768242,0.036857427,228.9508028,12.91640403,4.791980656,1
4361,20200317_dots_lamin.sld_-_Capture_3,3,c5b01d4,20200317,6,13.89547432,10.99281966,0.042428643,229.1221988,12.86155731,4.801206915,1
4362,20200317_dots_lamin.sld_-_Capture_3,3,c5b01d4,20200317,7,13.90560313,10.9819975,0.014822683,229.3827208,12.83413393,4.836265162,1
4363,20200317_dots_lamin.sld_-_Capture_3,3,c5b01d4,20200317,8,13.92558786,10.98595703,0.020373201,229.4101441,12.82727808,4.819690539,1
4364,20200317_dots_lamin.sld_-_Capture_3,3,c5b01d4,20200317,9,13.96156852,10.95229569,0.049271632,229.5952518,12.84784562,4.802062487,1
4365,20200317_dots_lamin.sld_-_Capture_3,3,c5b01d4,20200317,10,13.95086631,10.96821433,0.019181773,229.5952518,12.93011571,4.815108987,1
4366,20200317_dots_lamin.sld_-_Capture_3,3,c5b01d4,20200317,11,13.95899631,10.98181735,0.015847367,229.547261,12.91640404,4.805962602,1
4367,20200317_dots_lamin.sld_-_Capture_3,3,c5b01d4,20200317,13,14.00699127,10.99306729,0.049295815,229.7666479,12.89583651,4.783783989,1
4368,20200317_dots_lamin.sld_-_Capture_3,3,c5b01d4,20200317,14,13.96550093,10.98186625,0.04297571,229.8077829,12.88212482,4.81740973,1
4369,20200317_dots_lamin.sld_-_Capture_3,3,c5b01d4,20200317,16,13.99250901,10.99923278,0.032109699,229.7323687,12.86841314,4.784855518,1
4370,20200317_dots_lamin.sld_-_Capture_3,3,c5b01d4,20200317,17,14.00221705,10.94611531,0.05399733,229.629531,12.88212483,4.826989013,1
4371,20200317_dots_lamin.sld_-_Capture_3,3,c5b01d4,20200317,18,13.99077432,10.98535499,0.040874057,229.8694855,12.91640402,4.778604615,1
4372,20200317_dots_lamin.sld_-_Capture_3,3,c5b01d4,20200317,22,13.96506924,10.91228418,0.077460276,229.1770456,12.86155731,4.830668348,1
4373,20200317_dots_lamin.sld_-_Capture_3,3,c5b01d4,20200317,24,13.95858305,10.94033919,0.028795039,229.0467846,12.85470146,4.855808658,1
4374,20200317_dots_lamin.sld_-_Capture_3,3,c5b01d4,20200317,25,13.99929967,10.92964197,0.042098381,228.9165236,12.84784562,4.797679562,1
4375,20200317_dots_lamin.sld_-_Capture_3,3,c5b01d4,20200317,26,14.04561845,10.94968973,0.0504712,228.7794068,12.87526897,4.75621335,1
4376,20200317_dots_lamin.sld_-_Capture_3,3,c5b01d4,20200317,27,13.97662755,10.96444636,0.070551417,228.7999743,12.86841313,4.788732541,1
4377,20200317_dots_lamin.sld_-_Capture_4,0,c5b01d4,20200317,0,20.22942801,20.05586383,,169.8603111,11.44925409,1.496106108,1
4378,20200317_dots_lamin.sld_-_Capture_4,0,c5b01d4,20200317,1,20.21993509,20.10419869,0.049258246,169.7163385,11.46296578,1.557563243,1
4379,20200317_dots_lamin.sld_-_Capture_4,0,c5b01d4,20200317,2,20.20778171,20.04533084,0.06010931,170.0042838,11.47667746,1.501670723,1
4380,20200317_dots_lamin.sld_-_Capture_4,0,c5b01d4,20200317,3,20.22680889,20.09949681,0.057410687,169.9494371,11.4492541,1.526574236,1
4381,20200317_dots_lamin.sld_-_Capture_4,0,c5b01d4,20200317,4,20.21464104,20.10884987,0.015347195,170.1345448,11.4492541,1.537703082,1
4382,20200317_dots_lamin.sld_-_Capture_4,0,c5b01d4,20200317,5,20.19672419,20.07490331,0.038384665,170.1071214,11.45610994,1.520366542,1
4383,20200317_dots_lamin.sld_-_Capture_4,0,c5b01d4,20200317,6,20.18049973,20.10902637,0.037783808,170.038563,11.49724499,1.557532679,1
4384,20200317_dots_lamin.sld_-_Capture_4,0,c5b01d4,20200317,7,20.18275054,20.08764156,0.021502935,170.3196525,11.49038915,1.543987507,1
4385,20200317_dots_lamin.sld_-_Capture_4,0,c5b01d4,20200317,8,20.17686081,20.12892396,0.041700429,170.3333641,11.46296578,1.516300794,1
4386,20200317_dots_lamin.sld_-_Capture_4,0,c5b01d4,20200317,9,20.21189571,20.07576689,0.063664109,170.2785174,11.52466835,1.49895012,1
4387,20200317_dots_lamin.sld_-_Capture_4,0,c5b01d4,20200317,10,20.19705238,20.13466494,0.060739645,170.1825357,11.53838002,1.57115613,1
4388,20200317_dots_lamin.sld_-_Capture_4,0,c5b01d4,20200317,11,20.19431652,20.11060958,0.024210436,170.168824,11.49038914,1.527019726,1
4389,20200317_dots_lamin.sld_-_Capture_4,0,c5b01d4,20200317,12,20.19187388,20.08220836,0.028506071,170.2579499,11.52466835,1.523913629,1
4390,20200317_dots_lamin.sld_-_Capture_4,0,c5b01d4,20200317,13,20.24242985,20.08525675,0.050647786,170.4910485,11.53152419,1.526054028,1
4391,20200317_dots_lamin.sld_-_Capture_4,0,c5b01d4,20200317,14,20.29301977,20.05564666,0.058618228,170.5458952,11.54523587,1.540002327,1
4392,20200317_dots_lamin.sld_-_Capture_4,0,c5b01d4,20200317,15,20.2421629,20.07838948,0.055710473,170.6144536,11.55209172,1.548279328,1
4393,20200317_dots_lamin.sld_-_Capture_4,0,c5b01d4,20200317,16,20.20288223,20.04324087,0.052710488,170.7241471,11.55894755,1.524768172,1
4394,20200317_dots_lamin.sld_-_Capture_4,0,c5b01d4,20200317,17,20.1737025,19.98585322,0.064380114,170.641877,11.55209172,1.40691277,1
4395,20200317_dots_lamin.sld_-_Capture_4,0,c5b01d4,20200317,18,20.21685282,20.0187944,0.05428694,170.7584263,11.58637091,1.468028591,1
4396,20200317_dots_lamin.sld_-_Capture_4,0,c5b01d4,20200317,19,20.17363825,20.06793212,0.065437103,170.9161106,11.51781251,1.502107919,1
4397,20200317_dots_lamin.sld_-_Capture_4,0,c5b01d4,20200317,20,20.2148296,20.04926335,0.045224447,171.3480286,11.55209171,1.535865127,1
4398,20200317_dots_lamin.sld_-_Capture_4,0,c5b01d4,20200317,21,20.23684025,20.0296951,0.029451403,171.5331363,11.5658034,1.482194237,1
4399,20200317_dots_lamin.sld_-_Capture_4,0,c5b01d4,20200317,22,20.23210474,20.08623936,0.056742217,171.4851454,11.57265923,1.549203362,1
4400,20200317_dots_lamin.sld_-_Capture_4,0,c5b01d4,20200317,23,20.25268537,20.0459554,0.045236713,171.6496856,11.55209171,1.563428082,1
4401,20200317_dots_lamin.sld_-_Capture_4,0,c5b01d4,20200317,24,20.22773638,20.04929518,0.025171536,171.6428297,11.60008259,1.498614401,1
4402,20200317_dots_lamin.sld_-_Capture_4,0,c5b01d4,20200317,25,20.20910043,20.05517645,0.019541957,171.8210816,11.56580339,1.538880754,1
4403,20200317_dots_lamin.sld_-_Capture_4,0,c5b01d4,20200317,26,20.22338982,19.97569509,0.080755638,171.5605596,11.57951508,1.493889202,1
4404,20200317_dots_lamin.sld_-_Capture_4,0,c5b01d4,20200317,27,20.23409536,20.0130262,0.038835812,171.7868024,11.55209171,1.468306708,1
4405,20200317_dots_lamin.sld_-_Capture_4,0,c5b01d4,20200317,28,20.26418059,19.98829639,0.038944627,171.4645779,11.55209172,1.508911428,1
4406,20200317_dots_lamin.sld_-_Capture_4,0,c5b01d4,20200317,29,20.24833026,20.00952924,0.026496545,171.5948389,11.58637092,1.535193677,1
4407,20200317_dots_lamin.sld_-_Capture_4,1,c5b01d4,20200317,0,22.33710238,32.97077408,,169.8603111,11.4492541,1.199185067,1
4408,20200317_dots_lamin.sld_-_Capture_4,1,c5b01d4,20200317,1,22.37839577,32.98371897,0.043274866,169.7163385,11.46296578,1.207799718,1
4409,20200317_dots_lamin.sld_-_Capture_4,1,c5b01d4,20200317,2,22.35483279,33.00583279,0.032314627,170.0042838,11.47667746,1.176921751,1
4410,20200317_dots_lamin.sld_-_Capture_4,1,c5b01d4,20200317,3,22.37433852,32.98831915,0.026214523,169.9494371,11.4492541,1.201790065,1
4411,20200317_dots_lamin.sld_-_Capture_4,1,c5b01d4,20200317,4,22.3410042,33.01293261,0.041436697,170.1345448,11.44925411,1.163973568,1
4412,20200317_dots_lamin.sld_-_Capture_4,1,c5b01d4,20200317,5,22.34787644,32.97596928,0.037596749,170.1071214,11.45610994,1.199689895,1
4413,20200317_dots_lamin.sld_-_Capture_4,1,c5b01d4,20200317,6,22.36395745,32.99681163,0.026324942,170.038563,11.49724498,1.189267948,1
4414,20200317_dots_lamin.sld_-_Capture_4,1,c5b01d4,20200317,7,22.35318053,32.99995414,0.011225744,170.3196525,11.49038914,1.181237289,1
4415,20200317_dots_lamin.sld_-_Capture_4,1,c5b01d4,20200317,8,22.34832762,33.01990192,0.020529603,170.3333641,11.46296578,1.198091964,1
4416,20200317_dots_lamin.sld_-_Capture_4,1,c5b01d4,20200317,9,22.34145958,33.0200497,0.006869629,170.2785174,11.52466834,1.157977124,1
4417,20200317_dots_lamin.sld_-_Capture_4,1,c5b01d4,20200317,10,22.35063265,33.02032152,0.009177089,170.1825357,11.53838003,1.198652119,1
4418,20200317_dots_lamin.sld_-_Capture_4,1,c5b01d4,20200317,11,22.34604899,33.00503271,0.015961131,170.168824,11.49038914,1.210762765,1
4419,20200317_dots_lamin.sld_-_Capture_4,1,c5b01d4,20200317,12,22.32134576,33.02572113,0.032222047,170.2579499,11.52466835,1.185010809,1
4420,20200317_dots_lamin.sld_-_Capture_4,1,c5b01d4,20200317,13,22.30336412,33.04277564,0.024782973,170.4910485,11.53152419,1.159288411,1
4421,20200317_dots_lamin.sld_-_Capture_4,1,c5b01d4,20200317,14,22.33438247,33.00171101,0.051463012,170.5458952,11.54523587,1.17062854,1
4422,20200317_dots_lamin.sld_-_Capture_4,1,c5b01d4,20200317,15,22.3483445,33.05956678,0.05951662,170.6144536,11.55209172,1.127127682,1
4423,20200317_dots_lamin.sld_-_Capture_4,1,c5b01d4,20200317,16,22.34425594,33.05557557,0.005713667,170.7241471,11.55894755,1.128505834,1
4424,20200317_dots_lamin.sld_-_Capture_4,1,c5b01d4,20200317,17,22.32697746,33.03661775,0.025650441,170.641877,11.55209171,1.136457816,1
4425,20200317_dots_lamin.sld_-_Capture_4,1,c5b01d4,20200317,18,22.32766177,33.03346264,0.00322847,170.7584263,11.58637092,1.177351339,1
4426,20200317_dots_lamin.sld_-_Capture_4,1,c5b01d4,20200317,19,22.32504443,33.03614756,0.003749573,170.9161106,11.51781251,1.135934272,1
4427,20200317_dots_lamin.sld_-_Capture_4,1,c5b01d4,20200317,20,22.33209189,33.03659495,0.007061651,171.3480286,11.55209171,1.145475785,1
4428,20200317_dots_lamin.sld_-_Capture_4,1,c5b01d4,20200317,21,22.31696643,33.02581832,0.018571896,171.5331363,11.56580339,1.141141007,1
4429,20200317_dots_lamin.sld_-_Capture_4,1,c5b01d4,20200317,22,22.33659444,33.02140475,0.020118105,171.4851454,11.57265924,1.154425871,1
4430,20200317_dots_lamin.sld_-_Capture_4,1,c5b01d4,20200317,23,22.38041739,33.01744649,0.044001356,171.6496856,11.55209171,1.213763998,1
4431,20200317_dots_lamin.sld_-_Capture_4,1,c5b01d4,20200317,24,22.34898758,33.03247484,0.034837977,171.6428297,11.6000826,1.223393199,1
4432,20200317_dots_lamin.sld_-_Capture_4,1,c5b01d4,20200317,25,22.33923236,33.06741949,0.036280756,171.8210816,11.5658034,1.187971621,1
4433,20200317_dots_lamin.sld_-_Capture_4,1,c5b01d4,20200317,26,22.35085483,33.04280533,0.027220194,171.5605596,11.57951507,1.178273578,1
4434,20200317_dots_lamin.sld_-_Capture_4,1,c5b01d4,20200317,27,22.39317136,33.06329655,0.047016788,171.7868024,11.55209171,1.178246791,1
4435,20200317_dots_lamin.sld_-_Capture_4,1,c5b01d4,20200317,28,22.40110845,33.04240356,0.022349811,171.4645779,11.55209172,1.190738731,1
4436,20200317_dots_lamin.sld_-_Capture_4,1,c5b01d4,20200317,29,22.36602103,33.04238788,0.03508742,171.5948389,11.58637092,1.15091869,1
4437,20200317_dots_lamin.sld_-_Capture_5g,0,c5b01d4,20200317,0,22.24511801,22.2665714,,396.2333178,18.86041799,2.94402955,1
4438,20200317_dots_lamin.sld_-_Capture_5g,0,c5b01d4,20200317,1,22.29284481,22.2008503,0.081222596,396.2881645,18.86727383,2.889972263,1
4439,20200317_dots_lamin.sld_-_Capture_5g,0,c5b01d4,20200317,2,22.31037643,22.19245068,0.019439949,396.5006956,18.88784133,2.871766803,1
4440,20200317_dots_lamin.sld_-_Capture_5g,0,c5b01d4,20200317,3,22.25080482,22.19919191,0.059951822,396.8434876,18.86727382,2.931699741,1
4441,20200317_dots_lamin.sld_-_Capture_5g,0,c5b01d4,20200317,4,22.33075248,22.16497613,0.086961756,396.8160643,18.88098551,2.84918726,1
4442,20200317_dots_lamin.sld_-_Capture_5g,0,c5b01d4,20200317,5,22.29920032,22.20801753,0.053367598,396.8777668,18.90155302,2.884294543,1
4443,20200317_dots_lamin.sld_-_Capture_5g,0,c5b01d4,20200317,6,22.29052401,22.11029628,0.09810566,396.6789475,18.85356214,2.885589302,1
4444,20200317_dots_lamin.sld_-_Capture_5g,0,c5b01d4,20200317,7,22.31366504,22.20966883,0.102031423,396.6720916,18.90840887,2.870045323,1
4445,20200317_dots_lamin.sld_-_Capture_5g,0,c5b01d4,20200317,8,22.35516637,22.14963651,0.0729811,396.2058944,18.86727382,2.748622654,1
4446,20200317_dots_lamin.sld_-_Capture_5g,0,c5b01d4,20200317,9,22.28749448,22.22925465,0.104491791,396.1099127,18.90840886,2.825246755,1
4447,20200317_dots_lamin.sld_-_Capture_5g,0,c5b01d4,20200317,10,22.31930381,22.15301658,0.082607974,395.7122739,19.07294906,2.77712605,1
4448,20200317_dots_lamin.sld_-_Capture_5g,0,c5b01d4,20200317,11,22.38101063,22.15538062,0.061752098,396.0756335,19.1003724,2.723543118,1
4449,20200317_dots_lamin.sld_-_Capture_5g,0,c5b01d4,20200317,12,22.30993834,22.19493204,0.081336252,395.8562466,19.00439063,2.866316618,1
4450,20200317_dots_lamin.sld_-_Capture_5g,0,c5b01d4,20200317,13,22.31092789,22.22684626,0.031929556,395.6162921,18.86041799,2.801699862,1
4451,20200317_dots_lamin.sld_-_Capture_5g,0,c5b01d4,20200317,14,22.31181408,22.13706586,0.089784773,395.6985622,18.88098551,2.790456245,1
4452,20200317_dots_lamin.sld_-_Capture_5g,0,c5b01d4,20200317,15,22.25429751,22.23037964,0.10961577,395.9179491,18.91526472,2.870233687,1
4453,20200317_dots_lamin.sld_-_Capture_5g,0,c5b01d4,20200317,16,22.28530463,22.19206547,0.049289119,396.0070751,18.93583223,2.822791211,1
4454,20200317_dots_lamin.sld_-_Capture_5g,0,c5b01d4,20200317,17,22.25864501,22.17343569,0.032523904,395.7739765,18.94954392,2.847150271,1
4455,20200317_dots_lamin.sld_-_Capture_5g,0,c5b01d4,20200317,18,22.27106206,22.18111038,0.014597393,395.6779947,18.97696729,2.827467825,1
4456,20200317_dots_lamin.sld_-_Capture_5g,0,c5b01d4,20200317,19,22.28182627,22.13925501,0.043217361,395.7808323,18.92897639,2.813498387,1
4457,20200317_dots_lamin.sld_-_Capture_5g,0,c5b01d4,20200317,20,22.28711201,22.16862419,0.02984105,395.4654636,18.88784135,2.887673255,1
4458,20200317_dots_lamin.sld_-_Capture_5g,0,c5b01d4,20200317,21,22.29254912,22.22861326,0.060234962,395.2666443,18.94954392,2.892885341,1
4459,20200317_dots_lamin.sld_-_Capture_5g,0,c5b01d4,20200317,22,22.28295695,22.15465283,0.07457986,394.6153394,18.94268807,2.830829022,1
4460,20200317_dots_lamin.sld_-_Capture_5g,0,c5b01d4,20200317,23,22.30750849,22.17422973,0.031401158,394.5125018,18.94268808,2.798679772,1
4461,20200317_dots_lamin.sld_-_Capture_5g,0,c5b01d4,20200317,24,22.20513451,22.21001011,0.108446611,394.8964289,18.91526471,2.904530077,1
4462,20200317_dots_lamin.sld_-_Capture_5g,0,c5b01d4,20200317,25,22.29257771,22.1659235,0.097928252,395.2803559,18.91526471,2.812598228,1
4463,20200317_dots_lamin.sld_-_Capture_5g,0,c5b01d4,20200317,26,22.25908121,22.12673675,0.051552072,395.4723195,18.94268808,2.841940909,1
4464,20200317_dots_lamin.sld_-_Capture_5g,0,c5b01d4,20200317,27,22.27695142,22.16268826,0.040147915,395.9453725,18.94954392,2.82778279,1
4465,20200317_dots_lamin.sld_-_Capture_5g,0,c5b01d4,20200317,28,22.21722318,22.23373914,0.09282074,395.6094363,18.95639975,2.895503957,1
4466,20200317_dots_lamin.sld_-_Capture_5g,0,c5b01d4,20200317,29,22.24223436,22.21208238,0.033084354,396.0482101,18.9975348,2.879320232,1
4467,20200317_dots_lamin.sld_-_Capture_5g,1,c5b01d4,20200317,0,23.11887648,32.32618329,,396.2333178,18.860418,5.08293489,1
4468,20200317_dots_lamin.sld_-_Capture_5g,1,c5b01d4,20200317,1,23.13150226,32.33045185,0.01332783,396.2881645,18.86727382,5.08908085,1
4469,20200317_dots_lamin.sld_-_Capture_5g,1,c5b01d4,20200317,2,23.14378331,32.33415952,0.012828519,396.5006956,18.88784135,5.038576749,1
4470,20200317_dots_lamin.sld_-_Capture_5g,1,c5b01d4,20200317,3,23.0878888,32.28390682,0.075163354,396.8434876,18.86727382,5.09021049,1
4471,20200317_dots_lamin.sld_-_Capture_5g,1,c5b01d4,20200317,4,23.05799232,32.32968787,0.054678192,396.8160643,18.8809855,5.036809689,1
4472,20200317_dots_lamin.sld_-_Capture_5g,1,c5b01d4,20200317,5,23.10347687,32.30881063,0.050047013,396.8777668,18.90155302,5.083948625,1
